Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km)
DODGE,CHALLENGER,MID-SIZE,5.7,8,M6,Z,15.6,10.1,13.1,22,307
DODGE,CHALLENGER,MID-SIZE,6.4,8,M6,Z,16.7,10.4,13.9,20,325
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23,289
DODGE,CHALLENGER (MDS),MID-SIZE,6.4,8,A8,Z,15.8,9.6,13,22,304
DODGE,CHALLENGER GT AWD,MID-SIZE,3.6,6,A8,X,12.8,8.7,11,26,258
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,A8,Z,17.6,10.7,14.5,19,339
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,M6,Z,18.1,11.4,15.1,19,352
DODGE,CHALLENGER SRT HELLCAT REDEYE,MID-SIZE,6.2,8,A8,Z,17.6,10.7,14.5,19,339
DODGE,CHARGER,FULL-SIZE,3.6,6,A5,X,13.7,9,11.6,24,271
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,X,13.7,9,11.6,24,271
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A5,E,18.9,12.7,16.1,18,268
DODGE,CHARGER,FULL-SIZE,3.6,6,A8,X,12.4,7.8,10.3,27,242
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A8,X,12.4,7.8,10.3,27,242
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,A8,E,17.1,10.6,14.2,20,234
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,15.6,9.7,12.9,22,302
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.7,9.4,12.3,23,289
DODGE,CHARGER (MDS),FULL-SIZE,6.4,8,A8,Z,15.8,9.6,13,22,304
DODGE,CHARGER AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11,26,258
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.7,11,26,258
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,A8,E,17.6,12,15,19,248
DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,A5,X,16,10.1,13.3,21,312
DODGE,CHARGER SRT HELLCAT,FULL-SIZE,6.2,8,A8,Z,17.6,10.7,14.5,19,339
DODGE,DURANGO AWD,SUV: STANDARD,3.6,6,A8,X,12.7,9.6,11.3,25,265
DODGE,DURANGO AWD,SUV: STANDARD,5.7,8,A8,X,16.7,10.9,14.1,20,331
DODGE,DURANGO AWD SRT,SUV: STANDARD,6.4,8,A8,Z,18.3,12.2,15.6,18,363
DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,X,13.7,9.4,11.8,24,276
DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,A6,E,19.4,13.3,16.7,17,274
DODGE,JOURNEY,SUV: SMALL,2.4,4,A4,X,12.7,9.2,11.1,25,261
DODGE,JOURNEY FFV,SUV: SMALL,3.6,6,A6,X,14.2,9.5,12.1,23,284
DODGE,JOURNEY FFV,SUV: SMALL,3.6,6,A6,E,19.1,13.2,16.4,17,274
DODGE,JOURNEY AWD,SUV: SMALL,3.6,6,A6,X,14.5,10,12.4,23,292
FIAT,124 SPIDER,TWO-SEATER,1.4,4,A6,X,9.3,6.5,8,35,187
FIAT,124 SPIDER,TWO-SEATER,1.4,4,M6,X,9,6.7,7.9,36,185
FIAT,500,MINICOMPACT,1.4,4,A6,X,9.7,7.4,8.7,32,203
FIAT,500,MINICOMPACT,1.4,4,M5,X,8.5,7.1,7.9,36,186
FIAT,500L,STATION WAGON: SMALL,1.4,4,A6,X,10.7,7.9,9.4,30,221
FIAT,500X AWD,SUV: SMALL,1.3,4,A9,X,10,7.9,9.1,31,213
FORD,ECOSPORT,SUV: SMALL,1,3,AS6,X,8.6,8.1,8.4,34,196
FORD,ECOSPORT AWD,SUV: SMALL,2,4,AS6,X,10.2,8,9.3,30,218
FORD,EDGE,SUV: SMALL,2,4,AS8,X,10.9,8,9.6,29,224
FORD,EDGE AWD,SUV: SMALL,2,4,AS8,X,11.4,8.3,10,28,233
FORD,EDGE AWD,SUV: SMALL,2.7,6,AS8,X,12.6,9.2,11,26,259
FORD,ESCAPE,SUV: SMALL,1.5,4,AS6,X,10.2,7.8,9.1,31,214
FORD,ESCAPE FFV,SUV: SMALL,2.5,4,AS6,X,11,8,9.6,29,226
FORD,ESCAPE FFV,SUV: SMALL,2.5,4,AS6,E,15,10.8,13.1,22,218
FORD,ESCAPE AWD,SUV: SMALL,1.5,4,AS6,X,11.2,8.4,9.9,29,232
FORD,ESCAPE AWD,SUV: SMALL,2,4,AS6,X,11.5,8.7,10.2,28,239
FORD,EXPEDITION 4X4,SUV: STANDARD,3.5,6,AS10,X,14.1,10.6,12.5,23,293
FORD,EXPEDITION MAX 4X4,SUV: STANDARD,3.5,6,AS10,X,14.7,11.2,13.1,22,307
FORD,EXPLORER AWD,SUV: STANDARD,2.3,4,AS6,X,13.1,9.2,11.4,25,267
FORD,EXPLORER AWD,SUV: STANDARD,3.5,6,AS6,X,15.2,10.9,13.2,21,311
FORD,EXPLORER FFV AWD,SUV: STANDARD,3.5,6,AS6,X,14.5,10.6,12.7,22,299
FORD,EXPLORER FFV AWD,SUV: STANDARD,3.5,6,AS6,E,19.8,14.3,17.3,16,288
FORD,F-150,PICKUP TRUCK: STANDARD,2.7,6,AS10,X,12,9,10.6,27,249
FORD,F-150 (LT TIRE PKG),PICKUP TRUCK: STANDARD,2.7,6,AS10,X,12.4,9.4,11.1,25,260
FORD,F-150 (PAYLOAD PKG),PICKUP TRUCK: STANDARD,2.7,6,AS10,X,12.4,9.4,11.1,25,260
FORD,F-150,PICKUP TRUCK: STANDARD,3,6,AS10,D,10.8,8,9.5,30,256
FORD,F-150 (LT TIRE PKG),PICKUP TRUCK: STANDARD,3,6,AS10,D,10.8,8.4,9.7,29,260
FORD,F-150 FFV,PICKUP TRUCK: STANDARD,3.3,6,AS6,X,12.2,9.3,10.9,26,256
FORD,F-150 FFV,PICKUP TRUCK: STANDARD,3.3,6,AS6,E,16.7,12.6,14.9,19,247
FORD,F-150 FFV (LT TIRE PKG),PICKUP TRUCK: STANDARD,3.3,6,AS6,X,12.4,9.8,11.2,25,263
FORD,F-150 FFV (LT TIRE PKG),PICKUP TRUCK: STANDARD,3.3,6,AS6,E,16.7,12.6,14.9,19,247
FORD,F-150,PICKUP TRUCK: STANDARD,3.5,6,AS10,X,13.5,10.1,12,24,281
FORD,F-150 (LT TIRE PKG),PICKUP TRUCK: STANDARD,3.5,6,AS10,X,13.8,10.7,12.4,23,291
FORD,F-150 (PAYLOAD PKG),PICKUP TRUCK: STANDARD,3.5,6,AS10,X,13.9,11.2,12.7,22,298
FORD,F-150 FFV,PICKUP TRUCK: STANDARD,5,8,AS10,X,13.9,10.2,12.2,23,287
FORD,F-150 FFV,PICKUP TRUCK: STANDARD,5,8,AS10,E,20.3,14,17.4,16,290
FORD,F-150 FFV (LT TIRE PKG),PICKUP TRUCK: STANDARD,5,8,AS10,X,14.7,11.2,13.1,22,308
FORD,F-150 FFV (LT TIRE PKG),PICKUP TRUCK: STANDARD,5,8,AS10,E,20.3,14,17.5,16,290
FORD,F-150 FFV (PAYLOAD PKG),PICKUP TRUCK: STANDARD,5,8,AS10,X,15.6,11.8,13.9,20,326
FORD,F-150 FFV (PAYLOAD PKG),PICKUP TRUCK: STANDARD,5,8,AS10,E,20.4,14,17.5,16,291
FORD,F-150 4X4,PICKUP TRUCK: STANDARD,2.7,6,AS10,X,12.7,9.8,11.4,25,268
FORD,F-150 4X4 (LT TIRE PKG),PICKUP TRUCK: STANDARD,2.7,6,AS10,X,13.1,10.2,11.8,24,277
FORD,F-150 4X4 (PAYLOAD PKG),PICKUP TRUCK: STANDARD,2.7,6,AS10,X,13.1,10.2,11.8,24,277
FORD,F-150 4X4,PICKUP TRUCK: STANDARD,3,6,AS10,D,11.8,9.3,10.7,26,287
FORD,F-150 4X4 (LT TIRE PKG),PICKUP TRUCK: STANDARD,3,6,AS10,D,11.8,9.3,10.7,26,287
FORD,F-150 4X4 XL/XLT,PICKUP TRUCK: STANDARD,3,6,AS10,D,11.2,8.3,9.9,29,266
FORD,F-150 FFV 4X4,PICKUP TRUCK: STANDARD,3.3,6,AS6,X,12.8,10.2,11.6,24,273
FORD,F-150 FFV 4X4,PICKUP TRUCK: STANDARD,3.3,6,AS6,E,17.5,13.8,15.8,18,263
FORD,F-150 FFV 4X4 (LT TIRE PKG),PICKUP TRUCK: STANDARD,3.3,6,AS6,X,13.8,10.7,12.4,23,291
FORD,F-150 FFV 4X4 (LT TIRE PKG),PICKUP TRUCK: STANDARD,3.3,6,AS6,E,17.5,13.7,15.8,18,263
FORD,F-150 4X4,PICKUP TRUCK: STANDARD,3.5,6,AS10,X,14.3,10.5,12.5,23,295
FORD,F-150 4X4 (LT TIRE PKG),PICKUP TRUCK: STANDARD,3.5,6,AS10,X,14.7,10.7,12.9,22,303
FORD,F-150 4X4 (PAYLOAD PKG),PICKUP TRUCK: STANDARD,3.5,6,AS10,X,14.7,11.2,13.1,22,308
FORD,F-150 4X4 LIMITED,PICKUP TRUCK: STANDARD,3.5,6,AS10,X,13.8,11.2,12.6,22,296
FORD,F-150 FFV 4X4,PICKUP TRUCK: STANDARD,5,8,AS10,X,15.1,11,13.3,21,312
FORD,F-150 FFV 4X4,PICKUP TRUCK: STANDARD,5,8,AS10,E,20,15.6,18,16,300
FORD,F-150 FFV 4X4 (LT TIRE PKG),PICKUP TRUCK: STANDARD,5,8,AS10,X,15.7,11.8,13.9,20,326
FORD,F-150 FFV 4X4 (LT TIRE PKG),PICKUP TRUCK: STANDARD,5,8,AS10,E,20,15.6,18,16,300
FORD,F-150 FFV 4X4 (PAYLOAD PKG),PICKUP TRUCK: STANDARD,5,8,AS10,X,16.8,12.4,14.8,19,347
FORD,F-150 FFV 4X4 (PAYLOAD PKG),PICKUP TRUCK: STANDARD,5,8,AS10,E,21.3,17.2,19.5,14,323
FORD,F-150 RAPTOR 4X4,PICKUP TRUCK: STANDARD,3.5,6,AS10,X,15.3,13.1,14.3,20,336
FORD,FLEX,SUV: STANDARD,3.5,6,AS6,X,14.7,10.2,12.7,22,298
FORD,FLEX AWD,SUV: STANDARD,3.5,6,AS6,X,14.7,10.7,12.9,22,303
FORD,FLEX AWD GTDI,SUV: STANDARD,3.5,6,AS6,X,15.7,11.2,13.7,21,322
FORD,FIESTA,SUBCOMPACT,1.6,4,AM6,X,8.6,6.4,7.6,37,178
FORD,FIESTA,SUBCOMPACT,1.6,4,M5,X,8.8,6.8,7.9,36,184
FORD,FIESTA ST,SUBCOMPACT,1.6,4,M6,X,9.2,7.4,8.4,34,196
FORD,FUSION,MID-SIZE,1.5,4,AS6,X,10,7,8.7,32,204
FORD,FUSION HYBRID,MID-SIZE,2,4,AV,X,5.5,5.6,5.6,50,131
FORD,GT,TWO-SEATER,3.5,6,AM7,Z,20.4,13.1,17.1,17,402
FORD,MUSTANG,SUBCOMPACT,2.3,4,AS10,X,11.2,7.3,9.4,30,221
FORD,MUSTANG (PERFORMANCE PKG),SUBCOMPACT,2.3,4,AS10,X,11.8,8.4,10.3,27,242
FORD,MUSTANG,SUBCOMPACT,2.3,4,M6,X,11.2,7.9,9.7,29,227
FORD,MUSTANG (PERFORMANCE PKG),SUBCOMPACT,2.3,4,M6,X,11.8,8.7,10.4,27,244
FORD,MUSTANG,SUBCOMPACT,5,8,AS10,X,15,9.1,12.3,23,289
FORD,MUSTANG,SUBCOMPACT,5,8,M6,X,16.1,9.9,13.3,21,311
FORD,MUSTANG BULLITT,SUBCOMPACT,5,8,M6,X,16.1,9.9,13.3,21,311
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,AS10,X,11.9,8.4,10.4,27,243
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,2.3,4,M6,X,11.8,8.4,10.3,27,241
FORD,MUSTANG CONVERTIBLE,SUBCOMPACT,5,8,AS10,X,15.4,9.7,12.9,22,302
FORD,RANGER 4WD,PICKUP TRUCK: STANDARD,2.3,4,AS10,X,11.8,9.8,10.9,26,256
FORD,SHELBY GT350 MUSTANG,SUBCOMPACT,5.2,8,M6,Z,17.2,11.3,14.6,19,341
FORD,T-150 WAGON,VAN: PASSENGER,3.5,6,AS6,X,16.2,12.8,14.7,19,346
FORD,T-150 WAGON,VAN: PASSENGER,3.7,6,AS6,X,16.9,13.1,15.2,19,355
FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,X,13.5,9,11.5,25,270
FORD,TAURUS FFV,FULL-SIZE,3.5,6,AS6,E,17.8,12.1,15.2,19,254
FORD,TAURUS AWD,FULL-SIZE,3.5,6,AS6,X,14.6,10,12.5,23,294
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,X,14,9.9,12.4,23,291
FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,E,18.5,13,16,18,267
FORD,TRANSIT CONNECT VAN,SPECIAL PURPOSE VEHICLE,2,4,AS8,X,9.8,8.8,9.3,30,219
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2,4,AS8,X,9.8,8.8,9.3,30,219
FORD,TRANSIT CONNECT VAN FFV,SPECIAL PURPOSE VEHICLE,2,4,AS8,E,13.3,11.8,12.6,22,209
FORD,TRANSIT CONNECT VAN,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12,8.8,10.6,27,247
FORD,TRANSIT CONNECT WAGON LWB,SPECIAL PURPOSE VEHICLE,2,4,AS8,X,9.9,8.2,9.2,31,214
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2,4,AS8,X,9.9,8.2,9.2,31,214
FORD,TRANSIT CONNECT WAGON LWB FFV,SPECIAL PURPOSE VEHICLE,2,4,AS8,E,13.7,11.1,12.5,23,208
FORD,TRANSIT CONNECT WAGON LWB,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.1,9,10.7,26,251
GENESIS,G70,COMPACT,2,4,M6,Z,12.8,8.5,10.9,26,255
GENESIS,G70 AWD,COMPACT,2,4,AS8,Z,11.5,8.7,10.3,27,241
GENESIS,G70 AWD,COMPACT,3.3,6,AS8,Z,14.1,9.5,12,24,284
GENESIS,G80 AWD,FULL-SIZE,3.3,6,AS8,Z,13.8,9.7,11.9,24,282
GENESIS,G80 AWD,FULL-SIZE,3.8,6,AS8,X,13.4,9.6,11.7,24,276
GENESIS,G80 AWD,FULL-SIZE,5,8,AS8,Z,15.6,10.4,13.2,21,312
GENESIS,G90 AWD,FULL-SIZE,3.3,6,AS8,Z,13.7,9.7,11.9,24,279
GENESIS,G90 AWD,FULL-SIZE,5,8,AS8,Z,15.2,10.2,13,22,306
GMC,ACADIA,SUV: STANDARD,2.5,4,A6,X,11.1,9.2,10.2,28,237
GMC,ACADIA,SUV: STANDARD,3.6,6,A6,X,13.1,9.4,11.4,25,268
GMC,ACADIA AWD,SUV: STANDARD,2.5,4,A6,X,11.3,9.4,10.5,27,248
GMC,ACADIA AWD,SUV: STANDARD,3.6,6,A6,X,13.5,9.5,11.7,24,275
GMC,CANYON,PICKUP TRUCK: SMALL,2.5,4,A6,X,12.1,9.2,10.8,26,253
GMC,CANYON,PICKUP TRUCK: SMALL,2.5,4,M6,X,11.9,9.2,10.7,26,251
GMC,CANYON,PICKUP TRUCK: SMALL,2.8,4,A6,D,11.8,7.9,10.1,28,270
GMC,CANYON,PICKUP TRUCK: SMALL,3.6,6,A8,X,13.4,9.6,11.7,24,274
GMC,CANYON 4WD,PICKUP TRUCK: SMALL,2.5,4,A6,X,12.7,9.8,11.4,25,267
GMC,CANYON 4WD,PICKUP TRUCK: SMALL,2.8,4,A6,D,12.2,8.4,10.5,27,283
GMC,CANYON 4WD,PICKUP TRUCK: SMALL,3.6,6,A8,X,14,9.9,12.2,23,286
GMC,SIERRA,PICKUP TRUCK: STANDARD,2.7,4,A8,X,11.9,10.3,11.1,25,261
GMC,SIERRA,PICKUP TRUCK: STANDARD,4.3,6,A6,X,15.1,11.5,13.5,21,317
GMC,SIERRA,PICKUP TRUCK: STANDARD,5.3,8,A6,X,15.9,11.4,13.9,20,326
GMC,SIERRA FFV,PICKUP TRUCK: STANDARD,5.3,8,A6,X,15.7,11.9,14,20,329
GMC,SIERRA FFV,PICKUP TRUCK: STANDARD,5.3,8,A6,E,21.1,15,18.4,15,306
GMC,SIERRA,PICKUP TRUCK: STANDARD,5.3,8,A8,X,14.3,10.4,12.5,23,294
GMC,SIERRA 4WD,PICKUP TRUCK: STANDARD,2.7,4,A8,X,12.6,10.9,11.8,24,277
GMC,SIERRA 4WD,PICKUP TRUCK: STANDARD,4.3,6,A6,X,15.8,11.9,14,20,329
GMC,SIERRA 4WD,PICKUP TRUCK: STANDARD,5.3,8,A6,X,15.9,11.7,14,20,330
GMC,SIERRA 4WD FFV,PICKUP TRUCK: STANDARD,5.3,8,A6,X,16,12.5,14.4,20,339
GMC,SIERRA 4WD FFV,PICKUP TRUCK: STANDARD,5.3,8,A6,E,22,16.1,19.4,15,323
GMC,SIERRA 4WD,PICKUP TRUCK: STANDARD,5.3,8,A8,X,15.3,11.2,13.5,21,316
GMC,SIERRA 4WD AT4,PICKUP TRUCK: STANDARD,5.3,8,A8,X,15.3,11.8,13.7,21,320
GMC,SIERRA 4WD,PICKUP TRUCK: STANDARD,6.2,8,A10,Z,15.5,11.9,13.9,20,326
GMC,SIERRA 4WD AT4,PICKUP TRUCK: STANDARD,6.2,8,A10,Z,15.7,12.4,14.2,20,332
GMC,SIERRA LTD,PICKUP TRUCK: STANDARD,5.3,8,A6,X,15.6,10.9,13.5,21,317
GMC,SIERRA LTD 4WD,PICKUP TRUCK: STANDARD,5.3,8,A6,X,15.8,11.4,13.8,20,325
GMC,TERRAIN,SUV: SMALL,1.5,4,A9,X,9.2,7.9,8.6,33,201
GMC,TERRAIN,SUV: SMALL,1.6,4,A6,D,8.5,6,7.4,38,199
GMC,TERRAIN AWD,SUV: SMALL,1.5,4,A9,X,9.6,8.3,9,31,210
GMC,TERRAIN AWD,SUV: SMALL,1.6,4,A6,D,8.5,6.1,7.4,38,199
GMC,TERRAIN AWD,SUV: SMALL,2,4,A9,Z,11.2,9,10.2,28,239
GMC,YUKON,SUV: STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
GMC,YUKON FFV,SUV: STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
GMC,YUKON FFV,SUV: STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16,298
GMC,YUKON 4WD,SUV: STANDARD,5.3,8,A6,X,15.8,11.1,13.7,21,321
GMC,YUKON 4WD FFV,SUV: STANDARD,5.3,8,A6,X,15.8,11.1,13.7,21,321
GMC,YUKON 4WD FFV,SUV: STANDARD,5.3,8,A6,E,21.7,14.3,18.4,15,305
GMC,YUKON 4WD,SUV: STANDARD,6.2,8,A10,Z,16.4,10.7,13.8,20,325
GMC,YUKON XL,SUV: STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
GMC,YUKON XL FFV,SUV: STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
GMC,YUKON XL FFV,SUV: STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16,298
GMC,YUKON XL 4WD,SUV: STANDARD,5.3,8,A6,X,16.8,11.3,14.3,20,336
GMC,YUKON XL 4WD FFV,SUV: STANDARD,5.3,8,A6,X,16.8,11.3,14.3,20,336
GMC,YUKON XL 4WD FFV,SUV: STANDARD,5.3,8,A6,E,22.2,15.2,19,15,317
GMC,YUKON XL 4WD,SUV: STANDARD,6.2,8,A10,Z,17.1,11.3,14.5,19,340
HONDA,ACCORD,FULL-SIZE,1.5,4,AV,X,7.9,6.3,7.2,39,168
HONDA,ACCORD,FULL-SIZE,1.5,4,AV7,X,8.2,6.8,7.6,37,177
HONDA,ACCORD,FULL-SIZE,1.5,4,M6,X,8.9,6.7,7.9,36,185
HONDA,ACCORD,FULL-SIZE,2,4,M6,X,10.7,7.3,9.2,31,214
HONDA,ACCORD SPORT/TOURING,MID-SIZE,2,4,AS10,X,10.4,7.4,9.1,31,211
HONDA,ACCORD HYBRID,FULL-SIZE,2,4,AV,X,5,5,5,56,117
HONDA,CIVIC COUPE,COMPACT,1.5,4,AV7,X,7.8,6.4,7.2,39,167
HONDA,CIVIC COUPE,COMPACT,2,4,AV,X,7.8,6.1,7.1,40,164
HONDA,CIVIC COUPE,COMPACT,2,4,AV7,X,8.3,6.6,7.5,38,176
HONDA,CIVIC COUPE,COMPACT,2,4,M6,X,9.3,6.7,8.1,35,189
HONDA,CIVIC COUPE SI,COMPACT,1.5,4,M6,Z,8.4,6.2,7.4,38,173
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV,X,7.7,6,6.9,41,162
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,AV7,X,7.9,6.6,7.3,39,170
HONDA,CIVIC HATCHBACK,FULL-SIZE,1.5,4,M6,X,8,6.2,7.2,39,167
HONDA,CIVIC HATCHBACK SPORT,FULL-SIZE,1.5,4,AV7,Z,7.9,6.6,7.3,39,170
HONDA,CIVIC HATCHBACK SPORT,FULL-SIZE,1.5,4,M6,Z,8,6.2,7.2,39,167
HONDA,CIVIC SEDAN,MID-SIZE,1.5,4,AV7,X,7.8,6.2,7.1,40,165
HONDA,CIVIC SEDAN,MID-SIZE,2,4,AV,X,7.9,6.1,7.1,40,167
HONDA,CIVIC SEDAN,MID-SIZE,2,4,AV7,X,8.2,6.5,7.4,38,172
HONDA,CIVIC SEDAN,MID-SIZE,2,4,M6,X,9.3,6.5,8,35,186
HONDA,CIVIC SEDAN SI,MID-SIZE,1.5,4,M6,Z,8.4,6.2,7.4,38,173
HONDA,CIVIC TYPE R,FULL-SIZE,2,4,M6,Z,10.6,8.3,9.6,29,224
HONDA,CR-V,SUV: SMALL,1.5,4,AV,X,8.4,7,7.8,36,181
HONDA,CR-V AWD,SUV: SMALL,1.5,4,AV,X,8.7,7.2,8,35,188
HONDA,FIT,STATION WAGON: SMALL,1.5,4,AV,X,7,5.9,6.5,43,151
HONDA,FIT,STATION WAGON: SMALL,1.5,4,AV7,X,7.6,6.5,7,40,166
HONDA,FIT,STATION WAGON: SMALL,1.5,4,M6,X,8.1,6.6,7.4,38,174
HONDA,HR-V,STATION WAGON: SMALL,1.8,4,AV,X,8.4,7,7.8,36,181
HONDA,HR-V AWD,STATION WAGON: SMALL,1.8,4,AV,X,8.8,7.5,8.2,34,193
HONDA,HR-V AWD,STATION WAGON: SMALL,1.8,4,AV7,X,9.1,7.7,8.5,33,199
HONDA,INSIGHT EX,MID-SIZE,1.5,4,AV,X,4.6,5.3,4.9,58,114
HONDA,INSIGHT TOURING,MID-SIZE,1.5,4,AV,X,4.6,5.3,4.9,58,114
HONDA,ODYSSEY,MINIVAN,3.5,6,AS9,X,12.6,8.4,10.7,26,252
HONDA,ODYSSEY TOURING,MINIVAN,3.5,6,AS10,X,12.2,8.5,10.6,27,247
HONDA,PASSPORT AWD,SUV: SMALL,3.5,6,A9,X,12.5,9.8,11.3,25,265
HONDA,PILOT,SUV: SMALL,3.5,6,A6,X,12.4,8.7,10.7,26,250
HONDA,PILOT AWD,SUV: SMALL,3.5,6,A6,X,13,9.3,11.3,25,266
HONDA,PILOT AWD,SUV: SMALL,3.5,6,AS9,X,12.4,9.3,11,26,257
HONDA,RIDGELINE AWD,PICKUP TRUCK: STANDARD,3.5,6,A6,X,12.8,9.5,11.3,25,263
HYUNDAI,ACCENT,COMPACT,1.6,4,AS6,X,8.2,6.2,7.3,39,172
HYUNDAI,ACCENT,COMPACT,1.6,4,M6,X,8.2,6.3,7.3,39,173
HYUNDAI,ELANTRA,MID-SIZE,1.6,4,AM7,X,8.9,7,8.1,35,189
HYUNDAI,ELANTRA,MID-SIZE,1.6,4,M6,X,10.7,7.8,9.4,30,221
HYUNDAI,ELANTRA,MID-SIZE,2,4,AS6,X,8.3,6.4,7.4,38,174
HYUNDAI,ELANTRA,MID-SIZE,2,4,M6,X,9.2,6.5,8,35,188
HYUNDAI,ELANTRA GT,FULL-SIZE,1.6,4,AM7,X,9.7,7.4,8.6,33,205
HYUNDAI,ELANTRA GT,FULL-SIZE,1.6,4,M6,X,10.3,7.9,9.2,31,218
HYUNDAI,ELANTRA GT,FULL-SIZE,2,4,AS6,X,9.4,7.1,8.4,34,200
HYUNDAI,ELANTRA GT,FULL-SIZE,2,4,M6,X,9.8,7.4,8.7,32,207
HYUNDAI,IONIQ,FULL-SIZE,1.6,4,AM6,X,4.3,4.4,4.3,66,104
HYUNDAI,IONIQ BLUE,FULL-SIZE,1.6,4,AM6,X,4.2,4,4.1,69,96
HYUNDAI,KONA,SUV: SMALL,2,4,AS6,X,8.6,7,7.9,36,186
HYUNDAI,KONA AWD,SUV: SMALL,1.6,4,AM7,X,9,8,8.6,33,201
HYUNDAI,KONA AWD,SUV: SMALL,2,4,AS6,X,9.2,7.8,8.6,33,202
HYUNDAI,SANTA FE,SUV: SMALL,2.4,4,AS8,X,10.8,8,9.6,29,225
HYUNDAI,SANTA FE AWD,SUV: SMALL,2,4,AS8,X,12.3,9.8,11.2,25,262
HYUNDAI,SANTA FE AWD,SUV: SMALL,2.4,4,AS8,X,11.2,8.7,10.1,28,237
HYUNDAI,SANTA FE XL,SUV: SMALL,3.3,6,AS6,X,13.2,9.4,11.5,25,268
HYUNDAI,SANTA FE XL AWD,SUV: SMALL,3.3,6,AS6,X,13.4,9.7,11.7,24,276
HYUNDAI,SANTA FE XL ULTIMATE AWD,SUV: SMALL,3.3,6,AS6,X,14.1,10.8,12.6,22,297
HYUNDAI,SONATA,FULL-SIZE,2,4,AS8,X,10.4,7.4,9.1,31,212
HYUNDAI,SONATA,FULL-SIZE,2.4,4,AS6,X,9.3,7.1,8.3,34,198
HYUNDAI,SONATA SE,FULL-SIZE,2.4,4,AS6,X,9.2,6.8,8.1,35,190
HYUNDAI,SONATA HYBRID,MID-SIZE,2,4,AM6,X,6,5.3,5.7,50,135
HYUNDAI,SONATA HYBRID SE,MID-SIZE,2,4,AM6,X,5.9,5.1,5.6,50,132
HYUNDAI,TUCSON,SUV: SMALL,2,4,AS6,X,10,7.9,9.1,31,216
HYUNDAI,TUCSON AWD,SUV: SMALL,2,4,AS6,X,10.8,9.2,10.1,28,239
HYUNDAI,TUCSON AWD,SUV: SMALL,2.4,4,AS6,X,11,9.1,10.1,28,240
HYUNDAI,VELOSTER,COMPACT,2,4,AS6,X,9.1,7.1,8.2,34,193
HYUNDAI,VELOSTER,COMPACT,2,4,M6,X,9.4,7.1,8.4,34,198
HYUNDAI,VELOSTER N,COMPACT,2,4,M6,Z,10.6,8.3,9.5,30,226
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,AM7,X,8.5,6.9,7.8,36,184
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.4,7,8.3,34,197
INFINITI,Q50 AWD,MID-SIZE,2,4,AS7,Z,10.7,8.6,9.7,29,229
INFINITI,Q50 AWD,MID-SIZE,3,6,AS7,Z,12.4,8.7,10.8,26,253
INFINITI,Q50 AWD RED SPORT,MID-SIZE,3,6,AS7,Z,12.5,9.3,11.1,25,261
INFINITI,Q60 AWD,SUBCOMPACT,2,4,AS7,Z,11.2,8.5,10,28,233
INFINITI,Q60 AWD,SUBCOMPACT,3,6,AS7,Z,12.3,8.7,10.7,26,251
